ra,ano_cohorte,fase,turma,nome,ano_nascimento,data_nasc,idade_referencia,genero,ano_ingresso,instituicao_ensino,escola,status_aluno,pedra_20,pedra_21,pedra_22,pedra_23,pedra_atual,inde_cohorte,inde_hist_22,inde_hist_23,inde_hist_24,cg,cf,ct,n_avaliacoes,iaa,ieg,ips,ida,ipv,ian,ipp,mat,por,ing,indicado,atingiu_pv,fase_ideal,defasagem,rec_psicologia,destaque_ieg,destaque_ida,destaque_ipv,previsao_defasagem,prob_defasagem,prob_defasagem_pct
RA-1195,2023,FASE 4,4N,Aluno-1195,2006.0,2006-02-10,,Feminino,2022.0,Pública,,,,,,,Quartzo,5.677291667,,,,,,,4.0,0.0,8.3,2.52,5.4,8.0025,2.5,8.28125,4.3,4.7,7.3,,,Fase 7 (3° EM),-3.0,,,,,1,0.6231335768280697,62.31
RA-159,2023,FASE 4,4N,Aluno-159,2007.0,2007-08-28,16.0,Feminino,2021.0,Pública,,,,Ametista,Ágata,,Agata,6.805033333,6.49,,,,,,4.0,7.9,8.1,2.52,6.3,7.8775,5.0,8.125,5.0,6.0,7.8,,,Fase 6 (2° EM),-2.0,,,,,1,0.8572072932816829,85.72
RA-322,2023,FASE 4,4N,Aluno-322,2009.0,2009-02-28,14.0,Feminino,2022.0,Pública,,,,,Ágata,,Ametista,7.037808333,6.859,,,,,,4.0,6.7,8.3,2.52,5.3,8.045,10.0,7.96875,4.0,5.5,6.3,,,Fase 4 (9° ano),0.0,,,,,0,0.4381635916471292,43.82
RA-251,2023,FASE 4,4N,Aluno-251,2007.0,2007-08-12,,Masculino,2018.0,Pública,,,Ametista,Ametista,Ágata,,Agata,6.665208333,7.022,,,,,,4.0,9.6,8.0,2.52,5.3,7.835,5.0,7.34375,5.0,5.5,5.3,,,Fase 5 (1° EM),-1.0,,,,,1,0.5734659619890285,57.35
RA-116,2023,FASE 5,5A,Aluno-116,2006.0,2006-08-31,17.0,Feminino,2019.0,Pública,,,Ametista,Ágata,Ágata,,Agata,6.433075,6.854,,,,,,4.0,6.7,7.6,5.0,4.7,7.5475,5.0,7.96875,2.3,5.0,6.8,,,Fase 7 (3° EM),-2.0,,,,,1,0.7765431832587999,77.65
RA-103,2023,FASE 5,5A,Aluno-103,2009.0,2009-05-17,14.0,Feminino,2020.0,Privada - Programa de Apadrinhamento,,,Ágata,Ametista,Topázio,,Topázio,8.0239,8.107,,,,,,4.0,8.3,9.2,5.0,7.1,8.09,10.0,8.125,7.3,6.3,7.7,,,Fase 4 (9° ano),1.0,,,,,0,0.13734899387469754,13.73
RA-42,2023,FASE 5,5A,Aluno-42,2007.0,2007-11-03,,Masculino,2019.0,Privada - Programa de Apadrinhamento,,,Topázio,Ametista,Ágata,,Agata,6.794516667,6.72,,,,,,4.0,8.8,8.6,5.63,5.7,6.6675,5.0,6.5625,6.3,4.2,6.7,,,Fase 6 (2° EM),-1.0,,,,,1,0.656374111221837,65.64
RA-121,2023,FASE 5,5A,Aluno-121,2006.0,2006-12-11,,Feminino,2021.0,Pública,,,,Ágata,Ametista,,Agata,6.811875,7.245,,,,,,4.0,6.3,8.8,5.0,6.0,7.4625,5.0,7.34375,5.0,5.7,7.3,,,Fase 6 (2° EM),-1.0,,,,,1,0.6130840706730337,61.31
RA-106,2023,FASE 5,5A,Aluno-106,2007.0,2007-12-23,15.0,Feminino,2016.0,Privada - Programa de Apadrinhamento,,,Topázio,Ametista,Ametista,,Ametista,7.769658333,7.973,,,,,,4.0,7.9,9.1,5.0,7.3,7.5075,10.0,7.03125,6.7,6.8,8.3,,,Fase 5 (1° EM),0.0,,,,,0,0.22446089411766298,22.45
RA-123,2023,FASE 5,5A,Aluno-123,2006.0,2006-07-22,17.0,Masculino,2017.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ametista,,Agata,6.068333333,7.084,,,,,,4.0,0.0,9.4,5.0,5.7,6.8375,5.0,6.875,5.0,5.3,6.7,,,Fase 7 (3° EM),-2.0,,,,,1,0.7888521908476552,78.89
RA-46,2023,FASE 5,5A,Aluno-46,2005.0,2005-04-16,18.0,Feminino,2022.0,Pública,,,,,Ágata,,Quartzo,5.545383333,6.048,,,,,,4.0,7.1,7.4,2.52,4.4,6.6275,2.5,6.5625,2.8,3.0,7.3,,,Fase 8 (Universitários),-3.0,,,,,1,0.8519411607027003,85.19
RA-125,2023,FASE 5,5A,Aluno-125,2007.0,2007-01-21,16.0,Feminino,2022.0,Privada,,,,,Ametista,,Agata,6.989633333,7.619,,,,,,4.0,9.2,7.7,5.0,5.8,7.835,5.0,8.125,3.3,5.8,8.2,,,Fase 6 (2° EM),-1.0,,,,,1,0.5706646819905097,57.07
RA-110,2023,FASE 5,5A,Aluno-110,2008.0,2008-07-19,15.0,Masculino,2017.0,Privada - Programa de Apadrinhamento,,,Ametista,Topázio,Topázio,,Topázio,8.0879,8.15,,,,,,4.0,8.3,8.6,5.0,7.5,8.2975,10.0,8.75,8.3,6.2,8.0,,,Fase 5 (1° EM),0.0,,,,,0,0.18416067902473438,18.42
RA-128,2023,FASE 5,5A,Aluno-128,2007.0,2007-09-20,16.0,Masculino,2019.0,Privada,,,Ametista,Ágata,Quartzo,,Agata,6.503908333,5.563,,,,,,4.0,6.7,7.3,5.0,5.7,7.5475,5.0,7.34375,6.3,4.0,6.7,,,Fase 6 (2° EM),-1.0,,,,,1,0.8736021376868953,87.36
RA-143,2023,FASE 5,5A,Aluno-143,2009.0,2009-01-08,,Masculino,2019.0,Privada - Programa de Apadrinhamento,,,Topázio,Topázio,Topázio,,Ametista,7.794358333,8.638,,,,,,4.0,8.3,9.6,2.52,6.5,8.3375,10.0,8.28125,9.2,5.0,5.2,,,Fase 4 (9° ano),1.0,,,,,0,0.1609004422221872,16.09
RA-111,2023,FASE 5,5A,Aluno-111,2009.0,2009-06-27,14.0,Feminino,2020.0,Privada - Programa de Apadrinhamento,,,Ametista,Topázio,Topázio,,Ametista,7.566458333,8.646,,,,,,4.0,7.5,8.7,5.0,6.0,8.0875,10.0,7.65625,6.0,5.2,6.7,,,Fase 4 (9° ano),1.0,,,,,0,0.1272771120198333,12.73
RA-112,2023,FASE 5,5A,Aluno-112,2007.0,2007-09-08,,Feminino,2016.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ametista,,Ametista,7.141308333,7.836,,,,,,4.0,6.7,8.1,5.0,7.4,7.9225,5.0,7.96875,7.3,6.5,8.3,,,Fase 6 (2° EM),-1.0,,,,,1,0.5118152388568484,51.18
RA-115,2023,FASE 5,5A,Aluno-115,2006.0,2006-11-18,16.0,Feminino,2019.0,Pública,,,Ametista,Ametista,Quartzo,,Agata,6.319141667,5.886,,,,,,4.0,8.8,7.1,5.0,4.2,7.215,5.0,7.34375,3.7,3.8,5.2,,,Fase 6 (2° EM),-1.0,,,,,1,0.9020250346943489,90.2
RA-1196,2023,FASE 5,5B,Aluno-1196,2008.0,2008-06-13,15.0,Masculino,2023.0,Privada,,,,,,,Ametista,7.03025,,,,,,,4.0,0.0,8.2,5.0,7.5,8.045,10.0,7.8125,8.0,6.2,8.3,,,Fase 5 (1° EM),0.0,,,,,0,0.46800836222627995,46.8
RA-52,2023,FASE 5,5B,Aluno-52,2009.0,2009-08-02,,Masculino,2018.0,Privada - Programa de Apadrinhamento,,,Topázio,Ametista,Ametista,,Ametista,7.9642,7.861,,,,,,4.0,10.0,9.8,2.52,6.4,8.2975,10.0,8.125,7.7,4.8,6.7,,,Fase 4 (9° ano),1.0,,,,,0,0.27993182944872125,27.99
RA-1197,2023,FASE 5,5B,Aluno-1197,2007.0,2007-04-26,16.0,Feminino,2023.0,Pública,,,,,,,Agata,6.946058333,,,,,,,4.0,6.7,8.4,5.0,7.3,7.215,5.0,7.03125,5.3,7.2,9.3,,,Fase 6 (2° EM),-1.0,,,,,1,0.7943058801066788,79.43
RA-108,2023,FASE 5,5B,Aluno-108,2005.0,2005-04-11,,Feminino,2019.0,Concluiu o 3º EM,,,Ágata,Ágata,Quartzo,,Quartzo,4.9308,5.547,,,,,,4.0,5.8,7.3,2.52,2.9,5.59,5.0,4.375,2.7,3.2,2.8,,,Fase 7 (3° EM),-2.0,,,,,1,0.8269919407723759,82.7
RA-1198,2023,FASE 5,5B,Aluno-1198,2007.0,2007-11-08,,Feminino,2023.0,Pública,,,,,,,Ametista,7.515233333,,,,,,,4.0,8.3,9.4,6.26,6.7,7.9625,5.0,7.5,7.3,3.7,9.0,,,Fase 6 (2° EM),-1.0,,,,,1,0.6518895666628481,65.19
RA-127,2023,FASE 5,5B,Aluno-127,2008.0,2008-07-18,15.0,Feminino,2022.0,Pública,,,,,Topázio,,Ametista,7.91935,8.283,,,,,,4.0,8.8,7.8,6.26,6.4,8.6725,10.0,8.4375,4.7,6.3,8.2,,,Fase 5 (1° EM),0.0,,,,,0,0.20347148395062611,20.35
RA-114,2023,FASE 5,5B,Aluno-114,2006.0,2006-02-09,,Masculino,2022.0,Pública,,,,,Quartzo,,Quartzo,5.335,5.894,,,,,,4.0,0.0,6.0,3.14,5.6,7.255,5.0,7.5,4.0,4.5,8.3,,,Fase 7 (3° EM),-2.0,,,,,1,0.7490284263712987,74.9
RA-146,2023,FASE 5,5C,Aluno-146,2007.0,2007-06-06,,Feminino,2022.0,Pública,,,,,Ametista,,Ametista,7.584483333,7.947,,,,,,4.0,6.2,9.5,5.0,7.9,8.2125,5.0,8.4375,7.8,5.8,10.0,,,Fase 6 (2° EM),-1.0,,,,,0,0.4247155566474945,42.47
RA-1199,2023,FASE 5,5C,Aluno-1199,2006.0,2006-11-01,,Masculino,2023.0,Pública,,,,,,,Ametista,7.024933333,,,,,,,4.0,6.7,9.1,5.0,6.2,8.0875,5.0,6.875,6.8,5.0,6.7,,,Fase 7 (3° EM),-2.0,,,,,1,0.6792879068642881,67.93
RA-70,2023,FASE 5,5C,Aluno-70,2006.0,2006-08-20,17.0,Feminino,2017.0,Pública,,,Ágata,Quartzo,Quartzo,,Agata,6.869133333,5.712,,,,,,4.0,9.2,9.2,5.0,4.3,7.545,5.0,7.5,3.0,3.5,6.3,,,Fase 7 (3° EM),-2.0,,,,,1,0.7984092500667398,79.84
RA-107,2023,FASE 5,5C,Aluno-107,2007.0,2007-11-25,15.0,Feminino,2018.0,Pública,,,Topázio,Ágata,Ágata,,Agata,6.845208333,6.258,,,,,,4.0,0.0,8.5,5.0,7.0,7.5875,10.0,7.34375,6.0,5.2,9.7,,,Fase 5 (1° EM),0.0,,,,,0,0.4431631431274966,44.32
RA-1200,2023,FASE 5,5C,Aluno-1200,2007.0,2007-12-21,15.0,Feminino,2023.0,Pública,,,,,,,Quartzo,5.711166667,,,,,,,4.0,0.0,6.4,5.0,4.0,6.8725,10.0,7.5,4.3,2.3,5.5,,,Fase 5 (1° EM),0.0,,,,,0,0.4610129308702033,46.1
RA-151,2023,FASE 5,5C,Aluno-151,2006.0,2006-06-15,17.0,Feminino,2020.0,Pública,,,Ametista,Ametista,Ametista,,Agata,6.892541667,7.563,,,,,,4.0,0.0,7.8,7.52,7.9,8.1725,5.0,8.59375,6.8,7.0,10.0,,,Fase 7 (3° EM),-2.0,,,,,1,0.5898001022533861,58.98
RA-85,2023,FASE 5,5C,Aluno-85,2007.0,2007-02-13,16.0,Masculino,2022.0,Pública,,,,,Ágata,,Ametista,7.08435,6.243,,,,,,4.0,8.8,8.9,6.27,5.7,7.8425,5.0,5.9375,5.8,3.8,7.5,,,Fase 6 (2° EM),-1.0,,,,,1,0.8605369457675178,86.05
RA-1201,2023,FASE 5,5C,Aluno-1201,2008.0,2008-02-18,15.0,Masculino,2023.0,Pública,,,,,,,Topázio,8.378008333,,,,,,,4.0,9.2,9.6,3.77,7.8,8.7575,10.0,8.59375,8.3,6.5,8.5,,,Fase 5 (1° EM),0.0,,,,,0,0.4017827346645696,40.18
RA-131,2023,FASE 5,5F,Aluno-131,2007.0,2007-02-15,16.0,Feminino,2016.0,Pública,,,Topázio,Ametista,Ametista,,Quartzo,5.952358333,7.174,,,,,,4.0,8.3,7.8,5.0,2.2,6.8,5.0,7.65625,0.0,3.0,3.5,,,Fase 6 (2° EM),-1.0,,,,,1,0.7272079977036604,72.72
RA-132,2023,FASE 5,5F,Aluno-132,2008.0,2008-03-28,15.0,Feminino,2019.0,Privada - Programa de Apadrinhamento,,,Topázio,Ametista,Topázio,,Ametista,7.350625,8.355,,,,,,4.0,7.5,8.7,2.52,6.5,7.715,10.0,7.65625,6.3,6.5,6.7,,,Fase 5 (1° EM),0.0,,,,,0,0.1346827453681956,13.47
RA-133,2023,FASE 5,5F,Aluno-133,2007.0,2007-04-27,16.0,Feminino,2016.0,Pública,,,Ametista,Quartzo,Ágata,,Agata,6.168416667,6.875,,,,,,4.0,7.5,7.9,2.52,5.3,6.505,5.0,7.1875,5.0,4.3,6.7,,,Fase 6 (2° EM),-1.0,,,,,1,0.8027374155659653,80.27
RA-104,2023,FASE 5,5F,Aluno-104,2004.0,2004-06-08,,Masculino,2022.0,Pública,,,,,Ágata,,Quartzo,4.25,6.315,,,,,,4.0,0.0,7.7,2.52,2.6,5.6275,2.5,5.625,3.7,1.8,2.3,,,Fase 8 (Universitários),-3.0,,,,,1,0.879465922566459,87.95
RA-137,2023,FASE 5,5F,Aluno-137,2005.0,2005-12-29,17.0,Feminino,2016.0,Privada - Programa de Apadrinhamento,,,Quartzo,Ágata,Ametista,,Quartzo,5.937025,7.056,,,,,,4.0,7.1,6.3,2.52,6.0,6.88,5.0,6.40625,7.3,4.5,6.2,,,Fase 7 (3° EM),-2.0,,,,,1,0.7726400791686027,77.26
RA-144,2023,FASE 5,5F,Aluno-144,2008.0,2008-12-23,14.0,Feminino,2017.0,Privada - Programa de Apadrinhamento,,,Ágata,Quartzo,Topázio,,Quartzo,4.990333333,8.181,,,,,,4.0,0.0,5.2,2.52,4.4,6.0,10.0,6.25,3.3,2.5,7.3,,,Fase 4 (9° ano),1.0,,,,,0,0.23203218055185665,23.2
RA-1202,2023,FASE 5,5F,Aluno-1202,2007.0,2007-02-28,16.0,Feminino,2023.0,Pública,,,,,,,Agata,6.202008333,,,,,,,4.0,7.1,7.6,7.52,3.3,6.67,5.0,7.34375,4.5,3.3,2.0,,,Fase 6 (2° EM),-1.0,,,,,1,0.6827972486844149,68.28
RA-90,2023,FASE 5,5L,Aluno-90,2009.0,2009-02-25,14.0,Feminino,2019.0,Privada - Programa de Apadrinhamento,,,Topázio,Topázio,Topázio,,Topázio,8.699408333,9.442,,,,,,4.0,10.0,9.6,7.52,7.7,8.1725,10.0,8.59375,6.7,6.8,9.5,,,Fase 4 (9° ano),1.0,,,,,0,0.1342705411908851,13.43
RA-167,2023,FASE 5,5L,Aluno-167,2006.0,2006-10-08,,Feminino,2018.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ametista,,Ametista,7.806141667,7.798,,,,,,4.0,8.8,9.9,5.0,7.9,7.8375,5.0,7.96875,8.3,7.2,8.3,,,Fase 7 (3° EM),-2.0,,,,,1,0.5560412139763792,55.6
RA-168,2023,FASE 5,5L,Aluno-168,2007.0,2007-11-15,15.0,Feminino,2018.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ágata,,Agata,6.483083333,6.917,,,,,,4.0,0.0,9.6,6.89,4.7,6.4225,10.0,6.5625,4.3,3.0,6.7,,,Fase 5 (1° EM),0.0,,,,,0,0.47514926703933624,47.51
RA-1203,2023,FASE 5,5L,Aluno-1203,2007.0,2007-04-10,,Feminino,2023.0,Pública,,,,,,,Ametista,7.487841667,,,,,,,4.0,9.2,10.0,2.52,7.2,7.8775,5.0,7.96875,6.7,5.8,9.2,,,Fase 6 (2° EM),-1.0,,,,,1,0.5210177937111713,52.1
RA-155,2023,FASE 5,5L,Aluno-155,2006.0,2006-06-18,17.0,Masculino,2022.0,Pública,,,,,Ametista,,Agata,6.318991667,7.051,,,,,,4.0,7.9,8.1,5.0,4.4,6.5875,5.0,7.03125,5.3,2.8,5.2,,,Fase 7 (3° EM),-2.0,,,,,1,0.7085138341990849,70.85
RA-94,2023,FASE 5,5L,Aluno-94,2007.0,2007-01-07,,Feminino,2018.0,Privada - Programa de Apadrinhamento,,,Ametista,Topázio,Topázio,,Ametista,7.289333333,8.921,,,,,,4.0,7.5,9.6,2.52,7.2,7.795,5.0,8.75,7.7,4.8,9.0,,,Fase 6 (2° EM),-1.0,,,,,0,0.3100153101849999,31.0
RA-81,2023,FASE 5,5L,Aluno-81,2008.0,2008-03-22,15.0,Feminino,2017.0,Privada - Programa de Apadrinhamento,,,Ametista,Topázio,Ametista,,Ametista,7.45425,7.675,,,,,,4.0,9.6,8.8,2.52,6.3,7.2125,10.0,7.8125,8.7,4.7,5.5,,,Fase 5 (1° EM),0.0,,,,,1,0.5585364778789329,55.85
RA-302,2023,FASE 5,5L,Aluno-302,2006.0,2006-02-18,17.0,Masculino,2022.0,Pública,,,,,Ágata,,Quartzo,5.314333333,6.334,,,,,,4.0,0.0,7.3,5.0,4.3,6.255,5.0,7.5,4.7,2.3,5.8,,,Fase 7 (3° EM),-2.0,,,,,1,0.8786421162770022,87.86
RA-171,2023,FASE 5,5L,Aluno-171,2006.0,2006-09-16,17.0,Masculino,2022.0,Pública,,,,,Ágata,,Agata,6.293083333,6.581,,,,,,4.0,7.5,7.2,5.0,5.2,6.755,5.0,7.1875,4.5,4.8,6.2,,,Fase 7 (3° EM),-2.0,,,,,1,0.9051605722096339,90.52
RA-160,2023,FASE 5,5L,Aluno-160,2007.0,2007-09-21,16.0,Feminino,2021.0,Privada - Programa de Apadrinhamento,,,,Ágata,Ágata,,Agata,6.598266667,6.746,,,,,,4.0,8.8,8.3,2.52,5.0,7.46,5.0,8.125,3.3,3.8,8.0,,,Fase 6 (2° EM),-1.0,,,,,1,0.70789624782752,70.79
RA-1204,2023,FASE 5,5L,Aluno-1204,2007.0,2007-04-16,16.0,Masculino,2023.0,Pública,,,,,,,Agata,6.940416667,,,,,,,4.0,7.5,8.7,5.0,6.1,7.2125,5.0,7.8125,5.0,3.7,9.7,,,Fase 6 (2° EM),-1.0,,,,,1,0.648515600749645,64.85
RA-1205,2023,FASE 5,5L,Aluno-1205,2005.0,2005-05-13,18.0,Feminino,2023.0,Pública,,,,,,,Agata,6.806466667,,,,,,,4.0,9.2,9.2,6.26,5.0,7.085,2.5,7.5,5.2,3.7,6.2,,,Fase 8 (Universitários),-3.0,,,,,1,0.758860120989395,75.89
RA-173,2023,FASE 5,5L,Aluno-173,2005.0,2005-11-16,17.0,Masculino,2019.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ametista,,Ametista,7.757466667,7.816,,,,,,4.0,9.2,8.5,6.26,8.1,7.8775,5.0,8.125,9.0,6.2,9.2,,,Fase 7 (3° EM),-2.0,,,,,1,0.6022057494477274,60.22
RA-166,2023,FASE 5,5L,Aluno-166,2008.0,2008-03-06,,Masculino,2020.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Topázio,,Topázio,8.105583333,8.253,,,,,,4.0,7.5,8.9,6.26,8.1,7.4625,10.0,8.4375,7.0,7.2,10.0,,,Fase 5 (1° EM),0.0,,,,,0,0.1262146161611297,12.62
RA-175,2023,FASE 5,5L,Aluno-175,2007.0,2007-04-03,,Feminino,2018.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ágata,,Agata,6.569516667,6.75,,,,,,4.0,8.8,9.2,2.52,4.8,7.085,5.0,7.1875,5.0,5.0,4.5,,,Fase 6 (2° EM),-1.0,,,,,1,0.567902640494127,56.79
RA-153,2023,FASE 5,5M,Aluno-153,2008.0,2008-08-15,15.0,Feminino,2018.0,Privada - Programa de Apadrinhamento,,,Ágata,Ametista,Ametista,,Ametista,7.289966667,7.535,,,,,,4.0,9.2,7.4,2.52,6.4,7.71,10.0,8.125,6.0,5.3,8.0,,,Fase 5 (1° EM),0.0,,,,,1,0.518070524686215,51.81
RA-1206,2023,FASE 5,5M,Aluno-1206,2006.0,2006-05-17,17.0,Feminino,2023.0,Pública,,,,,,,Agata,6.724183333,,,,,,,4.0,8.8,8.3,2.52,5.6,7.7125,5.0,7.8125,4.7,3.7,8.3,,,Fase 7 (3° EM),-2.0,,,,,1,0.7865342870208394,78.65
RA-157,2023,FASE 5,5M,Aluno-157,2010.0,2010-03-13,13.0,Feminino,2018.0,Privada - Programa de Apadrinhamento,,,Ametista,Topázio,Topázio,,Ametista,7.879008333,8.317,,,,,,4.0,7.1,9.9,2.52,6.8,8.63,10.0,8.59375,6.0,6.8,7.5,,,Fase 3 (7° e 8° ano),2.0,,,,,0,0.06512115787449334,6.51
RA-1207,2023,FASE 5,5M,Aluno-1207,2008.0,2008-12-02,,Feminino,2023.0,Pública,,,,,,,Ametista,7.58235,,,,,,,4.0,8.8,9.0,5.0,5.5,7.63,10.0,7.8125,5.0,4.0,7.5,,,Fase 5 (1° EM),0.0,,,,,0,0.4891372065047135,48.91
RA-1208,2023,FASE 5,5M,Aluno-1208,2008.0,2008-02-29,15.0,Masculino,2023.0,Pública,,,,,,,Ametista,7.0651,,,,,,,4.0,8.8,8.8,2.52,6.2,6.2525,10.0,6.875,5.0,4.8,8.8,,,Fase 5 (1° EM),0.0,,,,,0,0.46438938263210067,46.44
RA-1209,2023,FASE 5,5M,Aluno-1209,2007.0,2007-10-23,16.0,Feminino,2023.0,Pública,,,,,,,Ametista,7.43375,,,,,,,4.0,7.5,9.4,5.0,7.4,7.7125,5.0,7.8125,7.7,5.7,8.8,,,Fase 6 (2° EM),-1.0,,,,,1,0.7239053526269391,72.39
RA-158,2023,FASE 5,5M,Aluno-158,2009.0,2009-05-01,,Feminino,2017.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ametista,,Ametista,7.297425,7.302,,,,,,4.0,7.1,9.0,2.52,6.0,7.545,10.0,8.28125,6.0,5.7,6.3,,,Fase 4 (9° ano),1.0,,,,,0,0.2990677224844502,29.91
RA-161,2023,FASE 5,5M,Aluno-161,2009.0,2009-05-29,14.0,Feminino,2018.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Ametista,,Agata,6.250166667,7.957,,,,,,4.0,0.0,7.3,2.52,5.8,7.795,10.0,8.125,7.0,4.5,6.0,,,Fase 4 (9° ano),1.0,,,,,0,0.19071160746335902,19.07
RA-164,2023,FASE 5,5M,Aluno-164,2006.0,2006-12-29,16.0,Masculino,2018.0,Privada,,,Ágata,Ágata,Ágata,,Quartzo,5.638666667,6.776,,,,,,4.0,0.0,8.2,2.52,5.8,6.9625,5.0,6.875,6.0,4.2,7.3,,,Fase 6 (2° EM),-1.0,,,,,1,0.8811929451078094,88.12
RA-1210,2023,FASE 5,5M,Aluno-1210,2007.0,2007-10-20,16.0,Feminino,2023.0,Pública,,,,,,,Ametista,7.171083333,,,,,,,4.0,9.6,9.4,5.0,4.7,8.09,5.0,7.8125,5.0,2.0,7.0,,,Fase 6 (2° EM),-1.0,,,,,1,0.7275846833438742,72.76
RA-165,2023,FASE 5,5M,Aluno-165,2008.0,2008-02-08,,Feminino,2017.0,Privada - Programa de Apadrinhamento,,,Ametista,Ametista,Topázio,,Ametista,7.583433333,8.063,,,,,,4.0,6.7,9.2,2.52,7.3,7.795,10.0,8.125,7.3,6.2,8.3,,,Fase 5 (1° EM),0.0,,,,,0,0.12375489747205039,12.38
RA-1211,2023,FASE 5,5M,Aluno-1211,2007.0,2007-07-24,16.0,Feminino,2023.0,Pública,,,,,,,Ametista,7.09205,,,,,,,4.0,7.1,9.1,5.0,6.2,7.7125,5.0,7.8125,6.3,4.5,7.8,,,Fase 6 (2° EM),-1.0,,,,,1,0.7625635087141092,76.26
RA-1212,2023,FASE 5,5M,Aluno-1212,2007.0,2007-07-20,16.0,Feminino,2023.0,Pública,,,,,,,Agata,6.755358333,,,,,,,4.0,8.3,8.9,5.0,4.2,7.715,5.0,7.65625,0.0,3.5,9.0,,,Fase 6 (2° EM),-1.0,,,,,1,0.6997263860215108,69.97
RA-1213,2023,FASE 5,5M,Aluno-1213,2006.0,2006-03-07,,Feminino,2023.0,Pública,,,,,,,Quartzo,5.95625,,,,,,,4.0,0.0,8.4,2.52,6.0,7.715,5.0,7.8125,6.7,4.8,6.5,,,Fase 7 (3° EM),-2.0,,,,,1,0.5707676729246095,57.08
RA-40,2023,FASE 6,6A,Aluno-40,2006.0,2006-08-28,17.0,Feminino,2016.0,Privada - Programa de Apadrinhamento,,,Ametista,Ágata,Ametista,,Ametista,7.169975,7.203,,,,,,4.0,7.5,8.2,7.52,5.9,7.755,5.0,7.96875,6.2,5.7,5.8,,,Fase 7 (3° EM),-1.0,,,,,1,0.7318263955385919,73.18
RA-1214,2023,FASE 6,6A,Aluno-1214,2007.0,2007-02-28,16.0,Masculino,2023.0,Pública,,,,,,,Topázio,8.378666667,,,,,,,4.0,9.6,9.8,6.89,7.4,7.6725,10.0,7.5,8.0,5.0,9.3,,,Fase 6 (2° EM),0.0,,,,,1,0.6750310338077665,67.5
RA-71,2023,FASE 6,6A,Aluno-71,2005.0,2005-11-04,,Feminino,2019.0,Pública,,,Ágata,Ametista,Quartzo,,Ametista,7.3651,4.332,,,,,,4.0,6.7,9.8,6.26,6.6,7.7125,5.0,7.5,7.3,5.5,7.0,,,Fase 8 (Universitários),-2.0,,,,,1,0.7668060925947437,76.68
RA-53,2023,FASE 6,6A,Aluno-53,2005.0,2005-04-13,18.0,Masculino,2022.0,Concluiu o 3º EM,,,,,Ágata,,Ametista,7.600633333,6.725,,,,,,4.0,9.2,9.1,5.63,7.7,7.5875,5.0,7.5,7.3,6.5,9.2,,,Fase 8 (Universitários),-2.0,,,,,1,0.7904448608518586,79.04
RA-43,2023,FASE 6,6A,Aluno-43,2006.0,2006-06-27,17.0,Feminino,2019.0,Pública,,,Ametista,Ágata,Quartzo,,Agata,6.4622,5.486,,,,,,4.0,7.9,6.7,5.63,5.0,7.5875,5.0,7.5,4.0,5.0,6.0,,,Fase 7 (3° EM),-1.0,,,,,1,0.8653891366126666,86.54
RA-55,2023,FASE 6,6A,Aluno-55,2006.0,2006-07-10,,Feminino,2017.0,Pública,,,Ametista,Ametista,Ágata,,Agata,6.898033333,6.576,,,,,,4.0,7.9,8.1,3.14,7.1,7.545,5.0,7.5,8.7,6.5,6.0,,,Fase 7 (3° EM),-1.0,,,,,1,0.7791460066757584,77.91
RA-44,2023,FASE 6,6A,Aluno-44,2005.0,2005-11-09,,Feminino,2021.0,Pública,,,,Ametista,Quartzo,,Agata,6.258333333,5.542,,,,,,4.0,0.0,8.5,5.01,6.9,7.17,5.0,7.5,7.3,5.8,7.5,,,Fase 8 (Universitários),-2.0,,,,,1,0.7748316755173363,77.48
RA-1215,2023,FASE 6,6A,Aluno-1215,2007.0,2007-06-13,16.0,Feminino,2023.0,Pública,,,,,,,Agata,6.339466667,,,,,,,4.0,7.1,5.6,5.0,4.1,7.1725,10.0,7.5,5.0,2.7,4.7,,,Fase 6 (2° EM),0.0,,,,,0,0.49671469787511063,49.67
RA-45,2023,FASE 6,6A,Aluno-45,2007.0,2007-04-04,,Feminino,2019.0,Privada - Programa de Apadrinhamento,,,Ametista,Topázio,Ametista,,Topázio,8.303591667,7.591,,,,,,4.0,7.1,9.6,6.26,7.9,8.1725,10.0,8.28125,7.8,6.3,9.7,,,Fase 6 (2° EM),0.0,,,,,0,0.3400919714594493,34.01
RA-56,2023,FASE 6,6A,Aluno-56,2007.0,2007-05-16,16.0,Feminino,2019.0,Privada - Programa de Apadrinhamento,,,Topázio,Topázio,Topázio,,Topázio,8.284333333,8.404,,,,,,4.0,9.6,9.5,5.0,7.8,7.8,10.0,8.125,7.8,5.5,10.0,,,Fase 6 (2° EM),0.0,,,,,0,0.2123934534081171,21.24
